order_id,customer_id,order_date,categoria,valor_pedido,estado,regiao,idade_cliente,segmento_cliente,dia_semana,mes,trimestre,ano,dia_mes,fim_semana
O004133,C00004,2023-08-19,Casa e Jardim,389.07,DF,Centro-Oeste,60,Bronze,5,8,3,2023,19,1
O001012,C00466,2023-08-19,Beleza,376.38,SC,Sul,23,Platina,5,8,3,2023,19,1
O007684,C00604,2023-08-19,Roupas,87.42,PE,Nordeste,54,Bronze,5,8,3,2023,19,1
O002285,C00293,2023-08-19,Alimentos,135.52,SC,Sul,66,Ouro,5,8,3,2023,19,1
O001823,C00119,2023-08-20,Alimentos,112.27,AM,Norte,56,Bronze,6,8,3,2023,20,1
O004568,C00903,2023-08-20,Alimentos,51.15,PA,Norte,21,Prata,6,8,3,2023,20,1
O003050,C00885,2023-08-20,Roupas,304.92,BA,Nordeste,51,Platina,6,8,3,2023,20,1
O000343,C00195,2023-08-20,Brinquedos,51.43,AM,Norte,69,Prata,6,8,3,2023,20,1
O008398,C00695,2023-08-20,Eletrônicos,699.81,MG,Sudeste,65,Platina,6,8,3,2023,20,1
O002922,C00005,2023-08-20,Beleza,16.86,GO,Centro-Oeste,25,Platina,6,8,3,2023,20,1
O003346,C00525,2023-08-20,Livros,27.08,SP,Sudeste,43,Prata,6,8,3,2023,20,1
O006281,C00468,2023-08-20,Beleza,79.52,DF,Centro-Oeste,49,Bronze,6,8,3,2023,20,1
O003328,C00794,2023-08-20,Alimentos,99.3,AM,Norte,35,Platina,6,8,3,2023,20,1
O006049,C00056,2023-08-20,Casa e Jardim,118.37,MG,Sudeste,45,Prata,6,8,3,2023,20,1
O002124,C00859,2023-08-21,Casa e Jardim,26.86,SC,Sul,43,Bronze,0,8,3,2023,21,0
O006691,C00043,2023-08-21,Alimentos,151.86,MG,Sudeste,24,Platina,0,8,3,2023,21,0
O002218,C00330,2023-08-21,Roupas,205.6,SC,Sul,52,Prata,0,8,3,2023,21,0
O000319,C00566,2023-08-21,Alimentos,43.63,GO,Centro-Oeste,20,Ouro,0,8,3,2023,21,0
O000985,C00081,2023-08-21,Beleza,128.14,DF,Centro-Oeste,48,Prata,0,8,3,2023,21,0
O000599,C00364,2023-08-21,Esportes,170.94,SC,Sul,45,Prata,0,8,3,2023,21,0
O008255,C00211,2023-08-22,Casa e Jardim,138.47,PA,Norte,49,Prata,1,8,3,2023,22,0
O006636,C00962,2023-08-22,Esportes,89.76,PE,Nordeste,64,Prata,1,8,3,2023,22,0
O005887,C00400,2023-08-22,Livros,10.0,PR,Sul,20,Prata,1,8,3,2023,22,0
O006749,C00432,2023-08-22,Casa e Jardim,75.14,MG,Sudeste,37,Bronze,1,8,3,2023,22,0
O009601,C00797,2023-08-22,Livros,89.41,PR,Sul,64,Platina,1,8,3,2023,22,0
O004306,C00614,2023-08-22,Livros,80.31,RJ,Sudeste,56,Bronze,1,8,3,2023,22,0
O005303,C00721,2023-08-22,Alimentos,91.94,PE,Nordeste,37,Platina,1,8,3,2023,22,0
O004507,C00307,2023-08-22,Brinquedos,115.26,SC,Sul,20,Ouro,1,8,3,2023,22,0
O001579,C00922,2023-08-23,Alimentos,206.0,RJ,Sudeste,33,Platina,2,8,3,2023,23,0
O001384,C00387,2023-08-23,Casa e Jardim,59.61,PR,Sul,48,Ouro,2,8,3,2023,23,0
O000447,C00398,2023-08-23,Esportes,282.03,PR,Sul,59,Ouro,2,8,3,2023,23,0
O009255,C00329,2023-08-23,Roupas,95.03,AM,Norte,19,Bronze,2,8,3,2023,23,0
O004942,C00200,2023-08-23,Alimentos,116.86,SC,Sul,23,Bronze,2,8,3,2023,23,0
O005437,C00814,2023-08-23,Alimentos,52.28,CE,Nordeste,42,Ouro,2,8,3,2023,23,0
O008622,C00462,2023-08-23,Roupas,338.34,PR,Sul,61,Prata,2,8,3,2023,23,0
O007089,C00752,2023-08-23,Alimentos,214.59,RJ,Sudeste,66,Platina,2,8,3,2023,23,0
O007332,C00799,2023-08-23,Roupas,63.64,DF,Centro-Oeste,19,Bronze,2,8,3,2023,23,0
O008312,C00811,2023-08-23,Livros,94.59,DF,Centro-Oeste,28,Ouro,2,8,3,2023,23,0
O008727,C00093,2023-08-23,Esportes,448.57,MG,Sudeste,41,Platina,2,8,3,2023,23,0
O007480,C00309,2023-08-24,Alimentos,65.23,BA,Nordeste,41,Prata,3,8,3,2023,24,0
O002120,C00811,2023-08-24,Alimentos,235.94,DF,Centro-Oeste,28,Ouro,3,8,3,2023,24,0
O005167,C00807,2023-08-24,Beleza,17.81,SC,Sul,35,Ouro,3,8,3,2023,24,0
O006138,C00400,2023-08-24,Livros,42.93,PR,Sul,20,Prata,3,8,3,2023,24,0
O004832,C00622,2023-08-24,Beleza,142.92,AM,Norte,30,Ouro,3,8,3,2023,24,0
O009135,C00066,2023-08-24,Brinquedos,27.99,GO,Centro-Oeste,67,Bronze,3,8,3,2023,24,0
O007206,C00343,2023-08-25,Casa e Jardim,243.33,PR,Sul,20,Bronze,4,8,3,2023,25,0
O000847,C00685,2023-08-25,Roupas,31.11,PA,Norte,26,Prata,4,8,3,2023,25,0
O007699,C00942,2023-08-25,Beleza,200.52,SC,Sul,35,Platina,4,8,3,2023,25,0
O007557,C00573,2023-08-25,Livros,71.49,PR,Sul,46,Prata,4,8,3,2023,25,0
O006301,C00508,2023-08-25,Alimentos,150.35,GO,Centro-Oeste,33,Platina,4,8,3,2023,25,0
O009788,C00067,2023-08-25,Casa e Jardim,213.14,BA,Nordeste,57,Platina,4,8,3,2023,25,0
O005113,C00143,2023-08-25,Eletrônicos,1174.72,PR,Sul,20,Prata,4,8,3,2023,25,0
O006811,C00534,2023-08-26,Eletrônicos,880.19,GO,Centro-Oeste,27,Bronze,5,8,3,2023,26,1
O004610,C00090,2023-08-26,Esportes,109.48,RS,Sul,62,Bronze,5,8,3,2023,26,1
O003934,C00387,2023-08-26,Brinquedos,296.48,PR,Sul,48,Ouro,5,8,3,2023,26,1
O004390,C00394,2023-08-26,Eletrônicos,693.63,SC,Sul,50,Bronze,5,8,3,2023,26,1
O008419,C00099,2023-08-26,Esportes,442.63,PE,Nordeste,32,Platina,5,8,3,2023,26,1
O006816,C00042,2023-08-26,Livros,10.0,CE,Nordeste,68,Prata,5,8,3,2023,26,1
O007659,C00733,2023-08-26,Livros,72.23,PA,Norte,55,Ouro,5,8,3,2023,26,1
O003104,C00014,2023-08-26,Roupas,167.7,PA,Norte,57,Prata,5,8,3,2023,26,1
O007507,C00615,2023-08-26,Livros,83.59,RS,Sul,49,Prata,5,8,3,2023,26,1
O002970,C00517,2023-08-26,Livros,145.47,SP,Sudeste,66,Ouro,5,8,3,2023,26,1
O001037,C00017,2023-08-26,Brinquedos,158.77,MG,Sudeste,39,Prata,5,8,3,2023,26,1
O000855,C00120,2023-08-26,Brinquedos,58.92,DF,Centro-Oeste,58,Bronze,5,8,3,2023,26,1
O001928,C00365,2023-08-27,Brinquedos,86.09,RJ,Sudeste,64,Ouro,6,8,3,2023,27,1
O005060,C00812,2023-08-27,Beleza,68.13,MG,Sudeste,38,Bronze,6,8,3,2023,27,1
O003004,C00156,2023-08-27,Roupas,149.47,GO,Centro-Oeste,68,Bronze,6,8,3,2023,27,1
O003690,C00666,2023-08-27,Brinquedos,119.3,RJ,Sudeste,22,Prata,6,8,3,2023,27,1
O009081,C00406,2023-08-27,Roupas,46.95,AM,Norte,64,Prata,6,8,3,2023,27,1
O000733,C00275,2023-08-27,Brinquedos,48.71,RS,Sul,56,Prata,6,8,3,2023,27,1
O004120,C00794,2023-08-27,Eletrônicos,1480.32,AM,Norte,35,Platina,6,8,3,2023,27,1
O000690,C00170,2023-08-27,Livros,60.62,RJ,Sudeste,46,Prata,6,8,3,2023,27,1
O000916,C00833,2023-08-28,Livros,29.1,PA,Norte,20,Platina,0,8,3,2023,28,0
O009964,C00649,2023-08-28,Brinquedos,129.11,PR,Sul,64,Bronze,0,8,3,2023,28,0
O004721,C00394,2023-08-28,Esportes,233.19,SC,Sul,50,Bronze,0,8,3,2023,28,0
O000644,C00604,2023-08-28,Brinquedos,105.76,PE,Nordeste,54,Bronze,0,8,3,2023,28,0
O006045,C00536,2023-08-28,Casa e Jardim,52.39,RS,Sul,53,Bronze,0,8,3,2023,28,0
O008830,C00149,2023-08-28,Livros,66.84,SP,Sudeste,44,Bronze,0,8,3,2023,28,0
O006681,C00580,2023-08-28,Livros,80.41,PR,Sul,67,Platina,0,8,3,2023,28,0
O000127,C00811,2023-08-28,Casa e Jardim,371.07,DF,Centro-Oeste,28,Ouro,0,8,3,2023,28,0
O000241,C00441,2023-08-28,Livros,39.1,BA,Nordeste,32,Bronze,0,8,3,2023,28,0
O007794,C00915,2023-08-28,Brinquedos,62.21,AM,Norte,60,Platina,0,8,3,2023,28,0
O001025,C00953,2023-08-28,Casa e Jardim,553.11,SP,Sudeste,63,Prata,0,8,3,2023,28,0
O004351,C00181,2023-08-29,Beleza,68.18,GO,Centro-Oeste,23,Prata,1,8,3,2023,29,0
O002577,C00528,2023-08-29,Eletrônicos,753.7,PA,Norte,56,Ouro,1,8,3,2023,29,0
O002155,C00804,2023-08-29,Brinquedos,133.77,AM,Norte,22,Prata,1,8,3,2023,29,0
O000840,C00748,2023-08-29,Esportes,195.14,BA,Nordeste,37,Bronze,1,8,3,2023,29,0
O004510,C00203,2023-08-29,Roupas,240.79,DF,Centro-Oeste,26,Bronze,1,8,3,2023,29,0
O000373,C00200,2023-08-29,Alimentos,71.36,SC,Sul,23,Bronze,1,8,3,2023,29,0
O007992,C00354,2023-08-29,Livros,115.04,SP,Sudeste,55,Platina,1,8,3,2023,29,0
O007624,C00047,2023-08-29,Casa e Jardim,67.51,PA,Norte,35,Bronze,1,8,3,2023,29,0
O005751,C00290,2023-08-29,Eletrônicos,2583.76,PR,Sul,43,Platina,1,8,3,2023,29,0
O006807,C00793,2023-08-29,Livros,76.83,SP,Sudeste,23,Prata,1,8,3,2023,29,0
O009291,C00263,2023-08-29,Esportes,69.89,RS,Sul,53,Prata,1,8,3,2023,29,0
O004016,C00298,2023-08-30,Roupas,179.8,AM,Norte,22,Prata,2,8,3,2023,30,0
O008489,C00350,2023-08-30,Livros,10.0,PA,Norte,39,Bronze,2,8,3,2023,30,0
O009751,C00507,2023-08-30,Esportes,209.57,AM,Norte,43,Ouro,2,8,3,2023,30,0
O005757,C00058,2023-08-30,Eletrônicos,454.79,AM,Norte,24,Platina,2,8,3,2023,30,0
O008363,C00109,2023-08-30,Brinquedos,60.87,RJ,Sudeste,41,Prata,2,8,3,2023,30,0
O004830,C00693,2023-08-30,Eletrônicos,519.69,SC,Sul,36,Bronze,2,8,3,2023,30,0
O003587,C00852,2023-08-30,Esportes,175.41,RS,Sul,57,Platina,2,8,3,2023,30,0
O009971,C00800,2023-08-30,Brinquedos,181.11,PA,Norte,27,Ouro,2,8,3,2023,30,0
O000926,C00380,2023-08-30,Esportes,199.14,PE,Nordeste,52,Prata,2,8,3,2023,30,0
O002090,C00857,2023-08-31,Alimentos,171.77,RJ,Sudeste,25,Ouro,3,8,3,2023,31,0
O008455,C00079,2023-08-31,Livros,18.13,CE,Nordeste,53,Bronze,3,8,3,2023,31,0
O003320,C00654,2023-08-31,Casa e Jardim,243.69,PA,Norte,42,Ouro,3,8,3,2023,31,0
O006904,C00600,2023-08-31,Esportes,581.85,DF,Centro-Oeste,42,Ouro,3,8,3,2023,31,0
O005345,C00386,2023-08-31,Casa e Jardim,109.74,AM,Norte,63,Prata,3,8,3,2023,31,0
O003157,C00631,2023-08-31,Casa e Jardim,280.11,RJ,Sudeste,65,Prata,3,8,3,2023,31,0
O005665,C00547,2023-08-31,Alimentos,100.93,GO,Centro-Oeste,33,Prata,3,8,3,2023,31,0
O007686,C00742,2023-08-31,Alimentos,55.45,BA,Nordeste,38,Bronze,3,8,3,2023,31,0
O001069,C00159,2023-08-31,Casa e Jardim,315.8,DF,Centro-Oeste,66,Ouro,3,8,3,2023,31,0
O009852,C00373,2023-09-01,Livros,61.54,PA,Norte,34,Ouro,4,9,3,2023,1,0
O004450,C00984,2023-09-01,Brinquedos,138.72,MG,Sudeste,41,Ouro,4,9,3,2023,1,0
O003822,C00289,2023-09-01,Livros,37.19,DF,Centro-Oeste,33,Prata,4,9,3,2023,1,0
O000086,C00013,2023-09-02,Esportes,31.33,PA,Norte,53,Bronze,5,9,3,2023,2,1
O006683,C00801,2023-09-02,Livros,43.69,RJ,Sudeste,47,Ouro,5,9,3,2023,2,1
O000727,C00674,2023-09-02,Casa e Jardim,369.83,SC,Sul,29,Platina,5,9,3,2023,2,1
O007326,C00685,2023-09-02,Brinquedos,128.81,PA,Norte,26,Prata,5,9,3,2023,2,1
O006442,C00748,2023-09-02,Roupas,89.54,BA,Nordeste,37,Bronze,5,9,3,2023,2,1
O004835,C00725,2023-09-02,Eletrônicos,2039.03,RJ,Sudeste,56,Ouro,5,9,3,2023,2,1
O008222,C00130,2023-09-02,Brinquedos,92.57,PA,Norte,41,Bronze,5,9,3,2023,2,1
O002589,C00654,2023-09-02,Beleza,89.86,PA,Norte,42,Ouro,5,9,3,2023,2,1
O002405,C00631,2023-09-03,Roupas,179.07,RJ,Sudeste,65,Prata,6,9,3,2023,3,1
O008474,C00900,2023-09-03,Eletrônicos,1314.38,RJ,Sudeste,34,Platina,6,9,3,2023,3,1
O003817,C00290,2023-09-03,Brinquedos,193.38,PR,Sul,43,Platina,6,9,3,2023,3,1
O005755,C00027,2023-09-03,Esportes,157.98,CE,Nordeste,39,Ouro,6,9,3,2023,3,1
O009564,C00499,2023-09-03,Brinquedos,142.92,PE,Nordeste,18,Prata,6,9,3,2023,3,1
O002716,C00609,2023-09-03,Eletrônicos,1198.11,AM,Norte,52,Ouro,6,9,3,2023,3,1
O003373,C00373,2023-09-04,Livros,101.06,PA,Norte,34,Ouro,0,9,3,2023,4,0
O009411,C00802,2023-09-04,Alimentos,77.07,RJ,Sudeste,67,Platina,0,9,3,2023,4,0
O008300,C00817,2023-09-04,Casa e Jardim,252.64,RS,Sul,66,Ouro,0,9,3,2023,4,0
O007478,C00325,2023-09-04,Esportes,340.35,SC,Sul,46,Platina,0,9,3,2023,4,0
O005827,C00005,2023-09-04,Casa e Jardim,314.6,GO,Centro-Oeste,25,Platina,0,9,3,2023,4,0
O000835,C00991,2023-09-04,Casa e Jardim,279.12,RJ,Sudeste,20,Prata,0,9,3,2023,4,0
O009743,C00868,2023-09-04,Eletrônicos,910.12,PR,Sul,47,Prata,0,9,3,2023,4,0
O005269,C00070,2023-09-04,Roupas,199.85,CE,Nordeste,23,Bronze,0,9,3,2023,4,0
O000181,C00624,2023-09-04,Brinquedos,70.98,PE,Nordeste,42,Prata,0,9,3,2023,4,0
O001686,C00754,2023-09-04,Beleza,196.28,BA,Nordeste,32,Platina,0,9,3,2023,4,0
O008910,C00934,2023-09-04,Livros,19.69,PR,Sul,44,Bronze,0,9,3,2023,4,0
O000085,C00096,2023-09-04,Casa e Jardim,10.0,RS,Sul,62,Prata,0,9,3,2023,4,0
O003918,C00053,2023-09-04,Eletrônicos,2007.46,RS,Sul,43,Platina,0,9,3,2023,4,0
O003991,C00584,2023-09-04,Brinquedos,211.86,SC,Sul,43,Platina,0,9,3,2023,4,0
O007959,C00857,2023-09-04,Alimentos,145.73,RJ,Sudeste,25,Ouro,0,9,3,2023,4,0
O000496,C00690,2023-09-05,Livros,119.61,DF,Centro-Oeste,46,Platina,1,9,3,2023,5,0
O003490,C00728,2023-09-05,Beleza,183.26,SP,Sudeste,30,Prata,1,9,3,2023,5,0
O000288,C00938,2023-09-05,Livros,63.68,GO,Centro-Oeste,68,Platina,1,9,3,2023,5,0
O008758,C00653,2023-09-05,Casa e Jardim,122.01,PE,Nordeste,29,Platina,1,9,3,2023,5,0
O005080,C00090,2023-09-05,Casa e Jardim,83.28,RS,Sul,62,Bronze,1,9,3,2023,5,0
O001693,C00380,2023-09-05,Beleza,118.48,PE,Nordeste,52,Prata,1,9,3,2023,5,0
O000755,C00786,2023-09-05,Roupas,142.5,PE,Nordeste,30,Prata,1,9,3,2023,5,0
O006256,C00014,2023-09-05,Roupas,188.47,PA,Norte,57,Prata,1,9,3,2023,5,0
O000060,C00442,2023-09-05,Beleza,116.66,CE,Nordeste,45,Prata,1,9,3,2023,5,0
O000619,C00019,2023-09-05,Esportes,386.89,RJ,Sudeste,41,Bronze,1,9,3,2023,5,0
O007769,C00566,2023-09-06,Casa e Jardim,275.05,GO,Centro-Oeste,20,Ouro,2,9,3,2023,6,0
O003014,C00076,2023-09-06,Esportes,115.34,PE,Nordeste,61,Bronze,2,9,3,2023,6,0
O007375,C00695,2023-09-06,Alimentos,116.9,MG,Sudeste,65,Platina,2,9,3,2023,6,0
O003398,C00414,2023-09-06,Casa e Jardim,272.56,RJ,Sudeste,34,Bronze,2,9,3,2023,6,0
O009590,C00919,2023-09-06,Livros,49.82,SC,Sul,68,Ouro,2,9,3,2023,6,0
O002932,C00781,2023-09-06,Alimentos,49.52,SP,Sudeste,44,Ouro,2,9,3,2023,6,0
O001826,C00593,2023-09-06,Esportes,53.75,MG,Sudeste,24,Prata,2,9,3,2023,6,0
O006180,C00974,2023-09-06,Beleza,231.78,RS,Sul,52,Platina,2,9,3,2023,6,0
O005023,C00280,2023-09-06,Esportes,194.41,DF,Centro-Oeste,45,Ouro,2,9,3,2023,6,0
O000062,C00873,2023-09-06,Brinquedos,24.0,RS,Sul,32,Platina,2,9,3,2023,6,0
O000272,C00507,2023-09-07,Roupas,28.5,AM,Norte,43,Ouro,3,9,3,2023,7,0
O009946,C00725,2023-09-07,Esportes,292.56,RJ,Sudeste,56,Ouro,3,9,3,2023,7,0
O009036,C00771,2023-09-07,Roupas,72.41,DF,Centro-Oeste,45,Ouro,3,9,3,2023,7,0
O008698,C00163,2023-09-07,Brinquedos,135.93,PE,Nordeste,47,Ouro,3,9,3,2023,7,0
O002199,C00466,2023-09-07,Brinquedos,194.58,SC,Sul,23,Platina,3,9,3,2023,7,0
O005249,C00033,2023-09-07,Eletrônicos,201.03,RJ,Sudeste,45,Prata,3,9,3,2023,7,0
O008976,C00970,2023-09-07,Eletrônicos,749.86,PA,Norte,53,Ouro,3,9,3,2023,7,0
O004754,C00941,2023-09-07,Eletrônicos,791.69,PA,Norte,22,Ouro,3,9,3,2023,7,0
O005925,C00434,2023-09-07,Beleza,145.64,AM,Norte,25,Platina,3,9,3,2023,7,0
O005682,C00291,2023-09-07,Brinquedos,248.47,RJ,Sudeste,65,Ouro,3,9,3,2023,7,0
O005014,C00613,2023-09-07,Eletrônicos,567.43,PR,Sul,66,Platina,3,9,3,2023,7,0
O003193,C00278,2023-09-07,Livros,84.69,RJ,Sudeste,18,Platina,3,9,3,2023,7,0
O004506,C00669,2023-09-07,Casa e Jardim,251.63,PE,Nordeste,46,Platina,3,9,3,2023,7,0
O007830,C00485,2023-09-07,Roupas,97.33,CE,Nordeste,54,Prata,3,9,3,2023,7,0
O006429,C00157,2023-09-07,Alimentos,19.13,BA,Nordeste,49,Ouro,3,9,3,2023,7,0
O007290,C00560,2023-09-07,Casa e Jardim,454.71,DF,Centro-Oeste,50,Platina,3,9,3,2023,7,0
O009539,C00419,2023-09-07,Brinquedos,199.22,RJ,Sudeste,65,Prata,3,9,3,2023,7,0
O000382,C00733,2023-09-07,Eletrônicos,1090.88,PA,Norte,55,Ouro,3,9,3,2023,7,0
O001324,C00347,2023-09-07,Esportes,159.69,RJ,Sudeste,29,Prata,3,9,3,2023,7,0
O000339,C00195,2023-09-08,Beleza,90.81,AM,Norte,69,Prata,4,9,3,2023,8,0
O004760,C00395,2023-09-08,Casa e Jardim,292.54,AM,Norte,20,Prata,4,9,3,2023,8,0
O005559,C00093,2023-09-08,Alimentos,210.2,MG,Sudeste,41,Platina,4,9,3,2023,8,0
O002574,C00300,2023-09-08,Livros,70.49,BA,Nordeste,49,Ouro,4,9,3,2023,8,0
O001507,C00250,2023-09-08,Casa e Jardim,190.41,GO,Centro-Oeste,51,Ouro,4,9,3,2023,8,0
O007980,C00769,2023-09-08,Eletrônicos,1491.59,MG,Sudeste,45,Platina,4,9,3,2023,8,0
O000201,C00360,2023-09-08,Esportes,107.71,AM,Norte,51,Ouro,4,9,3,2023,8,0
O005157,C00774,2023-09-08,Casa e Jardim,151.68,RJ,Sudeste,25,Platina,4,9,3,2023,8,0
O004144,C00035,2023-09-09,Esportes,298.95,PR,Sul,32,Platina,5,9,3,2023,9,1
O000324,C00435,2023-09-09,Esportes,81.16,PR,Sul,63,Bronze,5,9,3,2023,9,1
O008641,C00517,2023-09-09,Eletrônicos,2495.38,SP,Sudeste,66,Ouro,5,9,3,2023,9,1
O008092,C00939,2023-09-09,Casa e Jardim,567.96,SP,Sudeste,36,Prata,5,9,3,2023,9,1
O009829,C00975,2023-09-09,Roupas,90.15,SP,Sudeste,69,Ouro,5,9,3,2023,9,1
O002434,C00794,2023-09-09,Roupas,275.79,AM,Norte,35,Platina,5,9,3,2023,9,1
O008050,C00708,2023-09-09,Beleza,101.89,RJ,Sudeste,36,Prata,5,9,3,2023,9,1
O004173,C00698,2023-09-09,Esportes,306.09,RJ,Sudeste,39,Ouro,5,9,3,2023,9,1
O001049,C00363,2023-09-09,Brinquedos,115.72,AM,Norte,50,Ouro,5,9,3,2023,9,1
O003986,C00313,2023-09-09,Esportes,173.69,BA,Nordeste,28,Ouro,5,9,3,2023,9,1
O000907,C00378,2023-09-09,Alimentos,80.38,RJ,Sudeste,63,Prata,5,9,3,2023,9,1
O007477,C00438,2023-09-09,Livros,116.1,AM,Norte,29,Platina,5,9,3,2023,9,1
O008277,C00557,2023-09-10,Beleza,174.78,PR,Sul,29,Prata,6,9,3,2023,10,1
O001899,C00949,2023-09-10,Brinquedos,104.73,CE,Nordeste,22,Ouro,6,9,3,2023,10,1
O009143,C00343,2023-09-10,Livros,84.58,PR,Sul,20,Bronze,6,9,3,2023,10,1
O004769,C00080,2023-09-10,Esportes,194.6,DF,Centro-Oeste,31,Ouro,6,9,3,2023,10,1
O004551,C00626,2023-09-10,Eletrônicos,1153.81,DF,Centro-Oeste,58,Ouro,6,9,3,2023,10,1
O008958,C00661,2023-09-10,Esportes,110.04,BA,Nordeste,62,Platina,6,9,3,2023,10,1
O003140,C00676,2023-09-10,Brinquedos,26.86,AM,Norte,27,Bronze,6,9,3,2023,10,1
O009422,C00252,2023-09-10,Eletrônicos,62.1,PR,Sul,39,Ouro,6,9,3,2023,10,1
O000511,C00641,2023-09-10,Casa e Jardim,272.67,PR,Sul,29,Prata,6,9,3,2023,10,1
O002149,C00213,2023-09-10,Roupas,93.77,PA,Norte,41,Bronze,6,9,3,2023,10,1
O000199,C00257,2023-09-11,Livros,93.5,CE,Nordeste,26,Platina,0,9,3,2023,11,0
O003228,C00564,2023-09-11,Alimentos,76.11,PE,Nordeste,54,Bronze,0,9,3,2023,11,0
O007172,C00720,2023-09-11,Casa e Jardim,675.98,DF,Centro-Oeste,45,Platina,0,9,3,2023,11,0
O007433,C00360,2023-09-11,Brinquedos,125.62,AM,Norte,51,Ouro,0,9,3,2023,11,0
O008038,C00723,2023-09-11,Brinquedos,210.81,RS,Sul,25,Bronze,0,9,3,2023,11,0
O004564,C00140,2023-09-11,Esportes,460.79,PR,Sul,54,Platina,0,9,3,2023,11,0
O002373,C00651,2023-09-11,Esportes,31.9,CE,Nordeste,22,Bronze,0,9,3,2023,11,0
O001803,C00580,2023-09-11,Brinquedos,229.08,PR,Sul,67,Platina,0,9,3,2023,11,0
O000827,C00217,2023-09-11,Alimentos,109.27,SC,Sul,66,Ouro,0,9,3,2023,11,0
O004795,C00843,2023-09-11,Alimentos,75.91,PR,Sul,26,Bronze,0,9,3,2023,11,0
O000477,C00263,2023-09-11,Livros,70.48,RS,Sul,53,Prata,0,9,3,2023,11,0
O005853,C00769,2023-09-11,Livros,115.36,MG,Sudeste,45,Platina,0,9,3,2023,11,0
O001506,C00586,2023-09-11,Eletrônicos,1612.32,MG,Sudeste,46,Ouro,0,9,3,2023,11,0
O006186,C00755,2023-09-11,Alimentos,115.09,CE,Nordeste,48,Bronze,0,9,3,2023,11,0
O008284,C00947,2023-09-11,Esportes,180.43,PE,Nordeste,23,Bronze,0,9,3,2023,11,0
O002602,C00439,2023-09-12,Roupas,100.94,RJ,Sudeste,68,Prata,1,9,3,2023,12,0
O007677,C00328,2023-09-12,Roupas,168.03,PE,Nordeste,35,Bronze,1,9,3,2023,12,0
O003011,C00844,2023-09-12,Esportes,153.33,DF,Centro-Oeste,63,Platina,1,9,3,2023,12,0
O004157,C00784,2023-09-12,Casa e Jardim,328.59,GO,Centro-Oeste,50,Platina,1,9,3,2023,12,0
O007986,C00886,2023-09-12,Alimentos,163.61,SP,Sudeste,35,Platina,1,9,3,2023,12,0
O002498,C00526,2023-09-12,Alimentos,86.21,BA,Nordeste,65,Prata,1,9,3,2023,12,0
O001591,C00737,2023-09-12,Casa e Jardim,348.26,MG,Sudeste,49,Prata,1,9,3,2023,12,0
O005621,C00683,2023-09-12,Alimentos,63.31,BA,Nordeste,57,Bronze,1,9,3,2023,12,0
O005129,C00581,2023-09-13,Livros,28.31,SP,Sudeste,52,Ouro,2,9,3,2023,13,0
O005915,C00780,2023-09-13,Casa e Jardim,151.1,PE,Nordeste,53,Bronze,2,9,3,2023,13,0
O000353,C00346,2023-09-13,Casa e Jardim,366.77,BA,Nordeste,65,Prata,2,9,3,2023,13,0
O002326,C00243,2023-09-13,Livros,29.98,DF,Centro-Oeste,21,Platina,2,9,3,2023,13,0
O000785,C00068,2023-09-13,Esportes,343.32,GO,Centro-Oeste,21,Platina,2,9,3,2023,13,0
O004855,C00640,2023-09-13,Casa e Jardim,129.69,PA,Norte,36,Bronze,2,9,3,2023,13,0
O007181,C00340,2023-09-13,Casa e Jardim,54.45,PA,Norte,37,Ouro,2,9,3,2023,13,0
O005450,C00924,2023-09-13,Alimentos,55.66,CE,Nordeste,28,Ouro,2,9,3,2023,13,0
O006508,C00643,2023-09-13,Casa e Jardim,175.83,PA,Norte,24,Prata,2,9,3,2023,13,0
O008635,C00388,2023-09-13,Esportes,77.95,PE,Nordeste,52,Ouro,2,9,3,2023,13,0
O000224,C00246,2023-09-13,Eletrônicos,1184.43,CE,Nordeste,55,Prata,2,9,3,2023,13,0
O004813,C00587,2023-09-13,Alimentos,97.24,CE,Nordeste,43,Ouro,2,9,3,2023,13,0
O001613,C00297,2023-09-14,Brinquedos,138.94,AM,Norte,29,Prata,3,9,3,2023,14,0
O007770,C00622,2023-09-14,Livros,19.62,AM,Norte,30,Ouro,3,9,3,2023,14,0
O002748,C00367,2023-09-14,Esportes,73.26,PA,Norte,22,Platina,3,9,3,2023,14,0
O005584,C00627,2023-09-14,Roupas,169.35,CE,Nordeste,47,Ouro,3,9,3,2023,14,0
O005844,C00710,2023-09-14,Brinquedos,42.95,RJ,Sudeste,56,Prata,3,9,3,2023,14,0
O004118,C00196,2023-09-14,Brinquedos,164.47,CE,Nordeste,30,Bronze,3,9,3,2023,14,0
O002185,C00742,2023-09-14,Brinquedos,19.04,BA,Nordeste,38,Bronze,3,9,3,2023,14,0
O005828,C00914,2023-09-14,Beleza,137.69,BA,Nordeste,30,Platina,3,9,3,2023,14,0
O006028,C00791,2023-09-14,Beleza,75.71,AM,Norte,63,Bronze,3,9,3,2023,14,0
O005048,C00788,2023-09-14,Beleza,122.95,CE,Nordeste,65,Prata,3,9,3,2023,14,0
O003586,C00197,2023-09-14,Casa e Jardim,252.71,SC,Sul,58,Prata,3,9,3,2023,14,0
O000578,C00229,2023-09-15,Casa e Jardim,237.93,SP,Sudeste,19,Bronze,4,9,3,2023,15,0
